SALE DATE,Hour,Minute,Second
19841201,17,28,55
20080522,13,58,19
20080425,1,11,26
20100928,17,25,33
19981001,15,49,53
20050620,9,47,29
20121109,16,22,39
20050708,15,36,58
19790601,22,23,29
19830601,1,39,29
19860801,16,54,24
20010601,24,11,39
20050204,20,10,59
20140829,8,5,30
19820601,16,5,27
19830301,6,29,50
20011029,8,22,50
19760901,4,43,46
20120716,0,27,43
19760901,18,48,21
19761001,19,33,47
19760901,4,46,42
19760701,20,44,2
19760101,2,47,26
19750901,5,23,40
20040421,23,5,9
19750901,7,1,15
19980801,15,22,27
20111013,9,36,15
20140926,8,35,0
20021101,4,3,38
20130523,17,16,7
20080310,1,20,38
20130724,9,19,43
20020816,0,40,47
20071118,13,44,46
20050831,16,34,28
20031230,6,11,20
19930601,10,4,31
20120413,0,4,31
19940501,13,38,5
20140731,17,16,22
19931201,22,3,28
19820101,12,26,47
19980101,23,37,43
19990701,12,26,51
20130131,17,50,56
20100628,4,21,46
20010829,19,5,49
19950801,0,3,56
19931201,18,34,21
20040824,8,16,47
20110331,0,35,11
20060804,14,12,31
20000120,7,48,17
20100421,21,34,50
20111018,24,42,7
20041021,17,48,11
19830201,23,33,4
19800201,8,48,24
20110826,16,16,13
20040204,2,47,30
20050601,8,37,13
20020501,17,6,20
20050620,14,10,49
20111021,24,59,43
19880601,1,21,3
20110915,7,9,1
20110915,16,45,47
20000629,24,39,55
20050809,21,33,33
19991123,16,32,12
20010105,8,52,56
20010525,4,9,59
19860301,4,28,25
19770301,15,38,42
19930701,17,42,7
19960401,12,5,56
19931001,4,41,50
19820501,17,36,3
20100726,8,58,16
20130718,18,40,15
20011116,22,43,55
19841101,13,54,23
19941001,24,42,7
19840601,14,11,1
20130701,4,26,31
19750601,5,44,19
19870101,3,17,57
19900501,10,45,25
19980801,9,42,52
19770701,8,9,49
20091103,18,34,27
20000620,12,21,24
20110805,17,9,3
19810801,24,22,44
20140501,22,7,16
20060206,13,8,47
20120502,23,42,50
19760901,3,28,1
19770301,18,19,44
20050309,12,52,48
20090901,5,41,49
20000829,16,48,26
19990701,7,43,7
20010501,4,38,47
20020503,18,54,48
19770201,1,55,48
19770301,22,44,54
19970901,2,3,59
20140730,12,1,26
19810601,18,28,48
19770301,23,29,26
20080918,12,20,22
20080608,8,52,29
19930801,21,3,26
19760701,13,45,58
20010102,23,12,13
20050615,9,29,14
19840501,5,25,9
20080118,17,26,11
19950301,11,9,1
19960801,13,38,12
20051118,14,41,31
19990801,24,22,46
20050517,15,54,0
20101203,3,20,33
20020111,9,15,47
20020111,13,53,0
19830801,16,28,23
19910701,13,48,6
20080804,4,44,31
20050502,21,15,17
19910401,2,21,10
20090715,16,49,3
20120830,12,37,31
20081211,10,37,6
19940901,9,13,56
19990601,12,23,38
19930501,17,16,2
20041001,11,33,20
20021101,5,31,24
20090429,14,19,16
19941201,16,33,44
19930801,14,55,23
19910401,10,40,8
19931001,0,32,56
19910601,15,27,5
20050729,16,1,9
20080805,7,15,17
19970901,24,14,51
19920601,13,27,14
19940601,1,43,19
19991001,20,16,12
19910601,24,32,32
19910601,5,25,27
19951101,12,22,44
20100614,2,41,6
20050907,24,39,6
19991101,24,49,18
19950201,23,27,58
19990201,14,56,58
20010806,23,10,41
19920501,21,42,42
20130426,11,2,26
20051130,21,41,31
20080303,21,35,27
20070815,9,41,51
20070815,14,20,42
20070815,22,51,18
20070815,3,27,19
20090507,7,59,50
19910801,14,24,26
20140617,9,26,17
20121130,6,47,38
20130520,19,53,52
20001016,22,26,46
20000324,10,57,41
19990601,0,12,41
20000519,10,28,14
20060403,19,11,33
20000630,13,37,52
20041110,23,0,11
20021220,21,38,39
20090828,17,38,40
19960701,21,27,59
20130809,17,27,1
20130326,21,23,48
19930401,7,58,44
20030124,15,59,52
19960501,6,3,56
19880101,21,9,6
19980501,14,24,45
20091019,5,19,39
20070928,11,6,59
20130305,23,16,18
20130524,14,18,17
20031003,0,48,0
20020718,1,13,34
20120217,19,52,26
19910401,0,23,10
20100915,12,49,43
20091112,12,5,40
19921001,0,49,55
19840601,21,23,6
20100430,16,23,5
20050107,6,14,26
19900501,1,30,10
20050809,4,29,48
20050809,7,45,38
20130308,21,16,22
20050809,12,45,47
20090520,21,19,5
19960101,11,23,54
20120217,19,13,4
19990401,15,32,7
19931201,9,20,6
19970701,17,39,51
20120628,1,35,11
20031008,21,44,58
19770901,6,13,32
19811201,24,29,52
19770901,3,37,6
20100728,22,34,49
19840201,11,15,22
19921201,17,30,12
20010720,12,12,37
19800601,14,12,27
19771101,8,15,15
20031229,10,17,34
20010228,1,6,18
19970901,14,27,38
20030109,5,15,10
19860401,10,57,35
19910601,2,13,52
20030829,24,41,52
20131008,16,7,9
19940801,21,8,55
19970501,6,0,15
20131209,2,20,6
20071113,15,34,26
20000215,15,45,42
19971101,3,4,25
19930701,1,4,57
20060524,2,9,31
20011221,10,12,38
19871001,2,43,56
19920201,13,43,50
20021101,15,1,35
20091112,0,29,7
20141017,15,56,16
19990902,4,14,31
20000721,8,57,23
20090804,2,6,15
20021105,15,0,20
20020220,19,34,2
20020325,5,59,32
20061129,9,5,36
20070515,12,33,45
20050603,1,0,4
20130801,20,0,14
20050603,1,57,8
20040929,7,55,12
20140529,1,48,23
20030715,18,6,0
20000816,6,32,21
19760601,14,58,57
20080619,2,31,38
20061027,2,21,50
20061027,14,57,13
20040803,9,7,26
19760201,12,20,14
19991101,15,49,35
19920301,13,4,38
19940801,17,48,35
19750701,18,28,33
20061027,6,25,34
19991213,7,30,43
20000410,18,57,17
19921201,2,56,34
19771201,22,56,45
20110128,12,26,25
20000801,7,19,33
20010918,1,8,53
20110225,17,18,47
20030829,11,8,44
20080603,16,14,15
20030403,20,57,12
20090407,2,21,25
19990301,8,56,30
20060509,19,59,55
20130812,4,44,3
20090407,23,28,26
20101015,17,37,1
20061229,20,0,31
20061229,3,53,40
20110311,1,0,38
20120210,20,18,27
20130916,4,3,31
19870601,16,8,49
20040129,7,31,31
20090702,15,37,12
20120924,20,27,12
19970601,14,39,15
20131015,6,28,29
20111207,14,47,14
20060525,18,59,41
20051130,22,25,35
20050929,8,56,54
20060131,6,41,9
20110927,15,58,52
20131122,2,23,1
20130801,12,13,51
20091020,0,45,23
20031222,6,25,0
19971101,21,0,5
20060525,5,15,32
19970701,21,13,21
20090224,13,24,42
20010727,19,59,0
20061103,9,20,50
20061211,21,43,7
20020523,24,53,56
19900501,20,32,54
20070515,23,26,3
20031015,18,8,59
20130522,2,54,24
19940101,15,3,11
20050630,7,50,45
20120426,16,29,47
20120426,9,47,32
20130430,12,50,40
19960501,9,35,25
20000531,15,31,33
20121005,24,51,1
20110920,13,7,11
19960601,5,23,20
20021025,14,48,33
20030127,18,6,17
20010102,10,4,24
20031016,4,24,15
20120426,23,47,45
20040209,5,56,24
20101105,19,43,40
20050624,16,44,41
20040628,2,15,3
20040420,10,20,6
20040420,8,17,34
20101213,9,0,52
20130410,14,12,58
19980601,23,11,41
20001030,17,39,19
20130530,5,3,55
20130530,2,15,28
20001201,16,59,36
19921001,3,39,13
20001201,16,55,0
19960801,14,21,20
19990527,23,4,6
20060210,19,58,25
20060210,8,1,57
20050303,5,49,37
20040602,17,27,28
20040602,1,18,39
20040602,15,17,31
20040602,14,49,14
20040602,11,28,59
20040602,3,12,7
20040602,6,36,39
19990505,5,35,57
